id,name,kind,class,source,asm,min_arch,cond,out_type,out_ctype,in_types,in_streams,in_bytes,out_bytes,n_vectors,insns_v73,insns_v75,insns_v79,insns_v81
218,Q6_Vqf16_vsub_Vqf16Vqf16,insn,qf_arith,Q6_Vqf16_vsub_Vqf16Vqf16,"Vd32.qf16=vsub(Vu32.qf16,Vv32.qf16)",68,__HVX_ARCH__ >= 73,qf16,V,qf16/qf16/,qf16_a/qf16_b/none,128/128/0,128,4096,"v0.qf16 = vsub(v0.qf16,v1.qf16)","v0.qf16 = vsub(v0.qf16,v1.qf16)","v0.qf16 = vsub(v0.qf16,v1.qf16)","v0.qf16 = vsub(v0.qf16,v1.qf16)"
219,Q6_Vqf16_vsub_Vqf16Vhf,insn,qf_arith,Q6_Vqf16_vsub_Vqf16Vhf,"Vd32.qf16=vsub(Vu32.qf16,Vv32.hf)",68,__HVX_ARCH__ >= 73,qf16,V,qf16/hf/,qf16_a/hf_b/none,128/128/0,128,4096,"v0.qf16 = vsub(v0.qf16,v1.hf)","v0.qf16 = vsub(v0.qf16,v1.hf)","v0.qf16 = vsub(v0.qf16,v1.hf)","v0.qf16 = vsub(v0.qf16,v1.hf)"
220,Q6_Vqf32_vsub_Vqf32Vqf32,insn,qf_arith,Q6_Vqf32_vsub_Vqf32Vqf32,"Vd32.qf32=vsub(Vu32.qf32,Vv32.qf32)",68,__HVX_ARCH__ >= 73,qf32,V,qf32/qf32/,qf32_a/qf32_b/none,128/128/0,128,4096,"v0.qf32 = vsub(v0.qf32,v1.qf32)","v0.qf32 = vsub(v0.qf32,v1.qf32)","v0.qf32 = vsub(v0.qf32,v1.qf32)","v0.qf32 = vsub(v0.qf32,v1.qf32)"
221,Q6_Vqf32_vsub_Vqf32Vsf,insn,qf_arith,Q6_Vqf32_vsub_Vqf32Vsf,"Vd32.qf32=vsub(Vu32.qf32,Vv32.sf)",68,__HVX_ARCH__ >= 73,qf32,V,qf32/sf/,qf32_a/sf_b/none,128/128/0,128,4096,"v0.qf32 = vsub(v0.qf32,v1.sf)","v0.qf32 = vsub(v0.qf32,v1.sf)","v0.qf32 = vsub(v0.qf32,v1.sf)","v0.qf32 = vsub(v0.qf32,v1.sf)"
222,Q6_Vqf32_vsub_VsfVsf,insn,qf_arith,Q6_Vqf32_vsub_VsfVsf,"Vd32.qf32=vsub(Vu32.sf,Vv32.sf)",68,__HVX_ARCH__ >= 73,qf32,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.qf32 = vsub(v0.sf,v1.sf)","v0.qf32 = vsub(v0.sf,v1.sf)","v0.qf32 = vsub(v0.sf,v1.sf)","v0.qf32 = vsub(v0.sf,v1.sf)"
223,ieee.Q6_Wsf_vsub_VhfVhf,ieee,ieee_form,Q6_Wsf_vsub_VhfVhf,"Vdd32.sf=vsub(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,sf,W,hf/hf/,hf_a/hf_b/none,128/128/0,256,4096,"v1:0.sf = vsub(v0.hf,v1.hf)","v1:0.sf = vsub(v0.hf,v1.hf)","v1:0.sf = vsub(v0.hf,v1.hf)","v1:0.sf = vsub(v0.hf,v1.hf)"
224,cc.Q6_Wsf_vsub_VhfVhf,cc,ieee_form,Q6_Wsf_vsub_VhfVhf,"Vdd32.sf=vsub(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,sf,W,hf/hf/,hf_a/hf_b/none,128/128/0,256,4096,"v1:0.sf = vsub(v0.hf,v1.hf)","v1:0.sf = vsub(v0.hf,v1.hf)","r2 = #0x3c00 | v2.h = vsplat(r2) | v5:4.qf32 = vmpy(v1.hf,v2.hf) | v29:28.qf32 = vmpy(v0.hf,v2.hf) | v4.qf32 = vsub(v28.qf32,v4.qf32) ; v3.qf32 = vsub(v29.qf32,v5.qf32) | v0.sf = v4.qf32 ; v1.sf = v3.qf32","r2 = #0x3c00 | v2.h = vsplat(r2) | v5:4.qf32 = vmpy(v1.hf,v2.hf) | v31:30.qf32 = vmpy(v0.hf,v2.hf) | v4.qf32 = vsub(v30.qf32,v4.qf32) ; v3.qf32 = vsub(v31.qf32,v5.qf32) | v0.sf = v4.qf32 ; v1.sf = v3.qf32"
225,ieee.Q6_Vsf_vsub_VsfVsf,ieee,ieee_form,Q6_Vsf_vsub_VsfVsf,"Vd32.sf=vsub(Vu32.sf,Vv32.sf)",68,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.sf = vsub(v0.sf,v1.sf)","v0.sf = vsub(v0.sf,v1.sf)","v0.sf = vsub(v0.sf,v1.sf)","v0.sf = vsub(v0.sf,v1.sf)"
226,cc.Q6_Vsf_vsub_VsfVsf,cc,ieee_form,Q6_Vsf_vsub_VsfVsf,"Vd32.sf=vsub(Vu32.sf,Vv32.sf)",68,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.sf = vsub(v0.sf,v1.sf)","v0.sf = vsub(v0.sf,v1.sf)","v2.qf32 = vsub(v0.sf,v1.sf) | v0.sf = v2.qf32","v2.qf32 = vsub(v0.sf,v1.sf) | v0.sf = v2.qf32"
227,Q6_Vb_vsub_VbVb_sat,insn,int_round,Q6_Vb_vsub_VbVb_sat,"Vd32.b=vsub(Vu32.b,Vv32.b):sat",62,__HVX_ARCH__ >= 73,b,V,b/b/,int_a/int_b/none,128/128/0,128,1024,"v0.b = vsub(v0.b,v1.b):sat","v0.b = vsub(v0.b,v1.b):sat","v0.b = vsub(v0.b,v1.b):sat","v0.b = vsub(v0.b,v1.b):sat"
228,Q6_Wb_vsub_WbWb_sat,insn,int_round,Q6_Wb_vsub_WbWb_sat,"Vdd32.b=vsub(Vuu32.b,Vvv32.b):sat",62,__HVX_ARCH__ >= 73,b,W,b/b/,int_a/int_b/none,256/256/0,256,1024,"v1:0.b = vsub(v1:0.b,v3:2.b):sat","v1:0.b = vsub(v1:0.b,v3:2.b):sat","v1:0.b = vsub(v1:0.b,v3:2.b):sat","v1:0.b = vsub(v1:0.b,v3:2.b):sat"
229,Q6_Vh_vsub_VhVh_sat,insn,int_round,Q6_Vh_vsub_VhVh_sat,"Vd32.h=vsub(Vu32.h,Vv32.h):sat",60,__HVX_ARCH__ >= 73,h,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.h = vsub(v0.h,v1.h):sat","v0.h = vsub(v0.h,v1.h):sat","v0.h = vsub(v0.h,v1.h):sat","v0.h = vsub(v0.h,v1.h):sat"
230,Q6_Wh_vsub_WhWh_sat,insn,int_round,Q6_Wh_vsub_WhWh_sat,"Vdd32.h=vsub(Vuu32.h,Vvv32.h):sat",60,__HVX_ARCH__ >= 73,h,W,h/h/,int_a/int_b/none,256/256/0,256,1024,"v1:0.h = vsub(v1:0.h,v3:2.h):sat","v1:0.h = vsub(v1:0.h,v3:2.h):sat","v1:0.h = vsub(v1:0.h,v3:2.h):sat","v1:0.h = vsub(v1:0.h,v3:2.h):sat"
231,Q6_Vub_vsub_VubVub_sat,insn,int_round,Q6_Vub_vsub_VubVub_sat,"Vd32.ub=vsub(Vu32.ub,Vv32.ub):sat",60,__HVX_ARCH__ >= 73,ub,V,ub/ub/,int_a/int_b/none,128/128/0,128,1024,"v0.ub = vsub(v0.ub,v1.ub):sat","v0.ub = vsub(v0.ub,v1.ub):sat","v0.ub = vsub(v0.ub,v1.ub):sat","v0.ub = vsub(v0.ub,v1.ub):sat"
232,Q6_Wub_vsub_WubWub_sat,insn,int_round,Q6_Wub_vsub_WubWub_sat,"Vdd32.ub=vsub(Vuu32.ub,Vvv32.ub):sat",60,__HVX_ARCH__ >= 73,ub,W,ub/ub/,int_a/int_b/none,256/256/0,256,1024,"v1:0.ub = vsub(v1:0.ub,v3:2.ub):sat","v1:0.ub = vsub(v1:0.ub,v3:2.ub):sat","v1:0.ub = vsub(v1:0.ub,v3:2.ub):sat","v1:0.ub = vsub(v1:0.ub,v3:2.ub):sat"
233,Q6_Vub_vsub_VubVb_sat,insn,int_round,Q6_Vub_vsub_VubVb_sat,"Vd32.ub=vsub(Vu32.ub,Vv32.b):sat",62,__HVX_ARCH__ >= 73,ub,V,ub/b/,int_a/int_b/none,128/128/0,128,1024,"v0.ub = vsub(v0.ub,v1.b):sat","v0.ub = vsub(v0.ub,v1.b):sat","v0.ub = vsub(v0.ub,v1.b):sat","v0.ub = vsub(v0.ub,v1.b):sat"
234,Q6_Vuh_vsub_VuhVuh_sat,insn,int_round,Q6_Vuh_vsub_VuhVuh_sat,"Vd32.uh=vsub(Vu32.uh,Vv32.uh):sat",60,__HVX_ARCH__ >= 73,uh,V,uh/uh/,int_a/int_b/none,128/128/0,128,1024,"v0.uh = vsub(v0.uh,v1.uh):sat","v0.uh = vsub(v0.uh,v1.uh):sat","v0.uh = vsub(v0.uh,v1.uh):sat","v0.uh = vsub(v0.uh,v1.uh):sat"
235,Q6_Wuh_vsub_WuhWuh_sat,insn,int_round,Q6_Wuh_vsub_WuhWuh_sat,"Vdd32.uh=vsub(Vuu32.uh,Vvv32.uh):sat",60,__HVX_ARCH__ >= 73,uh,W,uh/uh/,int_a/int_b/none,256/256/0,256,1024,"v1:0.uh = vsub(v1:0.uh,v3:2.uh):sat","v1:0.uh = vsub(v1:0.uh,v3:2.uh):sat","v1:0.uh = vsub(v1:0.uh,v3:2.uh):sat","v1:0.uh = vsub(v1:0.uh,v3:2.uh):sat"
236,Q6_Vuw_vsub_VuwVuw_sat,insn,int_round,Q6_Vuw_vsub_VuwVuw_sat,"Vd32.uw=vsub(Vu32.uw,Vv32.uw):sat",62,__HVX_ARCH__ >= 73,uw,V,uw/uw/,int_a/int_b/none,128/128/0,128,1024,"v0.uw = vsub(v0.uw,v1.uw):sat","v0.uw = vsub(v0.uw,v1.uw):sat","v0.uw = vsub(v0.uw,v1.uw):sat","v0.uw = vsub(v0.uw,v1.uw):sat"
237,Q6_Wuw_vsub_WuwWuw_sat,insn,int_round,Q6_Wuw_vsub_WuwWuw_sat,"Vdd32.uw=vsub(Vuu32.uw,Vvv32.uw):sat",62,__HVX_ARCH__ >= 73,uw,W,uw/uw/,int_a/int_b/none,256/256/0,256,1024,"v1:0.uw = vsub(v1:0.uw,v3:2.uw):sat","v1:0.uw = vsub(v1:0.uw,v3:2.uw):sat","v1:0.uw = vsub(v1:0.uw,v3:2.uw):sat","v1:0.uw = vsub(v1:0.uw,v3:2.uw):sat"
238,Q6_Vw_vsub_VwVw_sat,insn,int_round,Q6_Vw_vsub_VwVw_sat,"Vd32.w=vsub(Vu32.w,Vv32.w):sat",60,__HVX_ARCH__ >= 73,w,V,w/w/,int_a/int_b/none,128/128/0,128,1024,"v0.w = vsub(v0.w,v1.w):sat","v0.w = vsub(v0.w,v1.w):sat","v0.w = vsub(v0.w,v1.w):sat","v0.w = vsub(v0.w,v1.w):sat"
239,Q6_Ww_vsub_WwWw_sat,insn,int_round,Q6_Ww_vsub_WwWw_sat,"Vdd32.w=vsub(Vuu32.w,Vvv32.w):sat",60,__HVX_ARCH__ >= 73,w,W,w/w/,int_a/int_b/none,256/256/0,256,1024,"v1:0.w = vsub(v1:0.w,v3:2.w):sat","v1:0.w = vsub(v1:0.w,v3:2.w):sat","v1:0.w = vsub(v1:0.w,v3:2.w):sat","v1:0.w = vsub(v1:0.w,v3:2.w):sat"
240,Q6_Vub_vasr_WuhVub_rnd_sat,insn,int_round,Q6_Vub_vasr_WuhVub_rnd_sat,"Vd32.ub=vasr(Vuu32.uh,Vv32.ub):rnd:sat",69,__HVX_ARCH__ >= 73,ub,V,uh/ub/,int_a/int_b/none,256/128/0,128,1024,"v0.ub = vasr(v1:0.uh,v2.ub):rnd:sat","v0.ub = vasr(v1:0.uh,v2.ub):rnd:sat","v0.ub = vasr(v1:0.uh,v2.ub):rnd:sat","v0.ub = vasr(v1:0.uh,v2.ub):rnd:sat"
241,Q6_Vub_vasr_WuhVub_sat,insn,int_round,Q6_Vub_vasr_WuhVub_sat,"Vd32.ub=vasr(Vuu32.uh,Vv32.ub):sat",69,__HVX_ARCH__ >= 73,ub,V,uh/ub/,int_a/int_b/none,256/128/0,128,1024,"v0.ub = vasr(v1:0.uh,v2.ub):sat","v0.ub = vasr(v1:0.uh,v2.ub):sat","v0.ub = vasr(v1:0.uh,v2.ub):sat","v0.ub = vasr(v1:0.uh,v2.ub):sat"
242,Q6_Vuh_vasr_WwVuh_rnd_sat,insn,int_round,Q6_Vuh_vasr_WwVuh_rnd_sat,"Vd32.uh=vasr(Vuu32.w,Vv32.uh):rnd:sat",69,__HVX_ARCH__ >= 73,uh,V,w/uh/,int_a/int_b/none,256/128/0,128,1024,"v0.uh = vasr(v1:0.w,v2.uh):rnd:sat","v0.uh = vasr(v1:0.w,v2.uh):rnd:sat","v0.uh = vasr(v1:0.w,v2.uh):rnd:sat","v0.uh = vasr(v1:0.w,v2.uh):rnd:sat"
243,Q6_Vuh_vasr_WwVuh_sat,insn,int_round,Q6_Vuh_vasr_WwVuh_sat,"Vd32.uh=vasr(Vuu32.w,Vv32.uh):sat",69,__HVX_ARCH__ >= 73,uh,V,w/uh/,int_a/int_b/none,256/128/0,128,1024,"v0.uh = vasr(v1:0.w,v2.uh):sat","v0.uh = vasr(v1:0.w,v2.uh):sat","v0.uh = vasr(v1:0.w,v2.uh):sat","v0.uh = vasr(v1:0.w,v2.uh):sat"
244,ieee.Q6_Wsf_vadd_VbfVbf,ieee,bf16,Q6_Wsf_vadd_VbfVbf,"Vdd32.sf=vadd(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,sf,W,bf/bf/,bf_a/bf_b/none,128/128/0,256,4096,"v1:0.sf = vadd(v0.bf,v1.bf)","v1:0.sf = vadd(v0.bf,v1.bf)","v1:0.sf = vadd(v0.bf,v1.bf)","v1:0.sf = vadd(v0.bf,v1.bf)"
245,Q6_Vh_equals_Vhf,insn,int_float_conv,Q6_Vh_equals_Vhf,Vd32.h=Vu32.hf,73,__HVX_ARCH__ >= 73,h,V,hf//,hf_a/none/none,128/0/0,128,4096,v0.h = v0.hf,v0.h = v0.hf,v0.h = v0.hf,v0.h = v0.hf
246,Q6_Vhf_equals_Vh,insn,int_float_conv,Q6_Vhf_equals_Vh,Vd32.hf=Vu32.h,73,__HVX_ARCH__ >= 73,hf,V,h//,seq16/none/none,128/0/0,128,4096,v0.hf = v0.h,v0.hf = v0.h,v0.hf = v0.h,v0.hf = v0.h
247,Q6_Vsf_equals_Vw,insn,int_float_conv,Q6_Vsf_equals_Vw,Vd32.sf=Vu32.w,73,__HVX_ARCH__ >= 73,sf,V,w//,wconv/none/none,128/0/0,128,4096,v0.sf = v0.w,v0.sf = v0.w,v0.sf = v0.w,v0.sf = v0.w
248,Q6_Vw_equals_Vsf,insn,int_float_conv,Q6_Vw_equals_Vsf,Vd32.w=Vu32.sf,73,__HVX_ARCH__ >= 73,w,V,sf//,sf_a/none/none,128/0/0,128,4096,v0.w = v0.sf,v0.w = v0.sf,v0.w = v0.sf,v0.w = v0.sf
249,ieee.Q6_Vbf_vcvt_VsfVsf,ieee,bf16,Q6_Vbf_vcvt_VsfVsf,"Vd32.bf=vcvt(Vu32.sf,Vv32.sf)",73,__HVX_ARCH__ >= 73,bf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.bf = vcvt(v0.sf,v1.sf)","v0.bf = vcvt(v0.sf,v1.sf)","v0.bf = vcvt(v0.sf,v1.sf)","v0.bf = vcvt(v0.sf,v1.sf)"
250,Q6_Q_vcmp_gt_VbfVbf,insn,bf16,Q6_Q_vcmp_gt_VbfVbf,"Qd4=vcmp.gt(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,,Q,bf/bf/,bf_a/bf_b/none,128/128/0,128,4096,"r2 = #-0x1 ; q0 = vcmp.gt(v0.bf,v1.bf) | v0 = vand(q0,r2)","r2 = #-0x1 ; q0 = vcmp.gt(v0.bf,v1.bf) | v0 = vand(q0,r2)","r2 = #-0x1 ; q0 = vcmp.gt(v0.bf,v1.bf) | v0 = vand(q0,r2)","r2 = #-0x1 ; q0 = vcmp.gt(v0.bf,v1.bf) | v0 = vand(q0,r2)"
251,Q6_Q_vcmp_gtand_QVbfVbf,insn,bf16,Q6_Q_vcmp_gtand_QVbfVbf,"Qx4&=vcmp.gt(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,,Q,bf/bf/pred,bf_a/bf_b/int_c,128/128/128,128,4096,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 &= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 &= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 &= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 &= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)"
252,Q6_Q_vcmp_gtor_QVbfVbf,insn,bf16,Q6_Q_vcmp_gtor_QVbfVbf,"Qx4|=vcmp.gt(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,,Q,bf/bf/pred,bf_a/bf_b/int_c,128/128/128,128,4096,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 |= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 |= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 |= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 |= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)"
253,Q6_Q_vcmp_gtxacc_QVbfVbf,insn,bf16,Q6_Q_vcmp_gtxacc_QVbfVbf,"Qx4^=vcmp.gt(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,,Q,bf/bf/pred,bf_a/bf_b/int_c,128/128/128,128,4096,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 ^= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 ^= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 ^= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)","r2 = #-0x1 | q0 = vand(v0,r2) | q0 ^= vcmp.gt(v1.bf,v2.bf) | v0 = vand(q0,r2)"
254,ieee.Q6_Vbf_vmax_VbfVbf,ieee,bf16,Q6_Vbf_vmax_VbfVbf,"Vd32.bf=vmax(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,bf,V,bf/bf/,bf_a/bf_b/none,128/128/0,128,4096,"v0.bf = vmax(v0.bf,v1.bf)","v0.bf = vmax(v0.bf,v1.bf)","v0.bf = vmax(v0.bf,v1.bf)","v0.bf = vmax(v0.bf,v1.bf)"
255,ieee.Q6_Vbf_vmin_VbfVbf,ieee,bf16,Q6_Vbf_vmin_VbfVbf,"Vd32.bf=vmin(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,bf,V,bf/bf/,bf_a/bf_b/none,128/128/0,128,4096,"v0.bf = vmin(v0.bf,v1.bf)","v0.bf = vmin(v0.bf,v1.bf)","v0.bf = vmin(v0.bf,v1.bf)","v0.bf = vmin(v0.bf,v1.bf)"
256,ieee.Q6_Wsf_vmpy_VbfVbf,ieee,bf16,Q6_Wsf_vmpy_VbfVbf,"Vdd32.sf=vmpy(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,sf,W,bf/bf/,bf_a/bf_b/none,128/128/0,256,4096,"v1:0.sf = vmpy(v0.bf,v1.bf)","v1:0.sf = vmpy(v0.bf,v1.bf)","v1:0.sf = vmpy(v0.bf,v1.bf)","v1:0.sf = vmpy(v0.bf,v1.bf)"
257,ieee.Q6_Wsf_vmpyacc_WsfVbfVbf,ieee,bf16,Q6_Wsf_vmpyacc_WsfVbfVbf,"Vxx32.sf+=vmpy(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,sf,W,bf/bf/sf,bf_a/bf_b/sf_c,128/128/256,256,2048,"v1:0.sf += vmpy(v2.bf,v3.bf)","v1:0.sf += vmpy(v2.bf,v3.bf)","v1:0.sf += vmpy(v2.bf,v3.bf)","v1:0.sf += vmpy(v2.bf,v3.bf)"
258,ieee.Q6_Wsf_vsub_VbfVbf,ieee,bf16,Q6_Wsf_vsub_VbfVbf,"Vdd32.sf=vsub(Vu32.bf,Vv32.bf)",73,__HVX_ARCH__ >= 73,sf,W,bf/bf/,bf_a/bf_b/none,128/128/0,256,4096,"v1:0.sf = vsub(v0.bf,v1.bf)","v1:0.sf = vsub(v0.bf,v1.bf)","v1:0.sf = vsub(v0.bf,v1.bf)","v1:0.sf = vsub(v0.bf,v1.bf)"
259,Q6_V_vgetqfext_VR,insn,qf_ext,Q6_V_vgetqfext_VR,"Vd32=vgetqfext(Vu32.x,Rt32)",79,__HVX_ARCH__ >= 79,,V,x//,int_a/int_b/none,128/128/0,128,4096,,,"v0 = vgetqfext(v0.x,r0)","v0 = vgetqfext(v0.x,r0)"
260,Q6_V_vgetqfextor_VVR,insn,qf_ext,Q6_V_vgetqfextor_VVR,"Vx32|=vgetqfext(Vu32.x,Rt32)",79,__HVX_ARCH__ >= 79,,V,x//,int_a/int_b/int_c,128/128/128,128,4096,,,"v0 |= vgetqfext(v1.x,r0)","v0 |= vgetqfext(v1.x,r0)"
261,Q6_V_vsetqfext_VR,insn,qf_ext,Q6_V_vsetqfext_VR,"Vd32.x=vsetqfext(Vu32,Rt32)",79,__HVX_ARCH__ >= 79,x,V,//,int_a/int_b/none,128/128/0,128,4096,,,"v0.x = vsetqfext(v0,r0)","v0.x = vsetqfext(v0,r0)"
262,ieee.Q6_V_vabs_V,ieee,f8,Q6_V_vabs_V,Vd32.f8=vabs(Vu32.f8),79,__HVX_ARCH__ >= 79,f8,V,f8//,f8_a/none/none,128/0/0,128,4096,,,v0.f8 = vabs(v0.f8),v0.f8 = vabs(v0.f8)
263,ieee.Q6_Whf_vadd_VV,ieee,f8,Q6_Whf_vadd_VV,"Vdd32.hf=vadd(Vu32.f8,Vv32.f8)",79,__HVX_ARCH__ >= 79,hf,W,f8/f8/,f8_a/f8_b/none,128/128/0,256,4096,,,"v1:0.hf = vadd(v0.f8,v1.f8)","v1:0.hf = vadd(v0.f8,v1.f8)"
264,ieee.Q6_Vb_vcvt2_VhfVhf,ieee,int_float_conv,Q6_Vb_vcvt2_VhfVhf,"Vd32.b=vcvt2(Vu32.hf,Vv32.hf)",79,__HVX_ARCH__ >= 79,b,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,"v0.b = vcvt2(v0.hf,v1.hf)","v0.b = vcvt2(v0.hf,v1.hf)"
265,ieee.Q6_Whf_vcvt2_Vb,ieee,int_float_conv,Q6_Whf_vcvt2_Vb,Vdd32.hf=vcvt2(Vu32.b),79,__HVX_ARCH__ >= 79,hf,W,b//,seq16/none/none,128/0/0,256,4096,,,v1:0.hf = vcvt2(v0.b),v1:0.hf = vcvt2(v0.b)
266,ieee.Q6_Whf_vcvt2_Vub,ieee,int_float_conv,Q6_Whf_vcvt2_Vub,Vdd32.hf=vcvt2(Vu32.ub),79,__HVX_ARCH__ >= 79,hf,W,ub//,seq16/none/none,128/0/0,256,4096,,,v1:0.hf = vcvt2(v0.ub),v1:0.hf = vcvt2(v0.ub)
267,ieee.Q6_Vub_vcvt2_VhfVhf,ieee,int_float_conv,Q6_Vub_vcvt2_VhfVhf,"Vd32.ub=vcvt2(Vu32.hf,Vv32.hf)",79,__HVX_ARCH__ >= 79,ub,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,"v0.ub = vcvt2(v0.hf,v1.hf)","v0.ub = vcvt2(v0.hf,v1.hf)"
268,ieee.Q6_V_vcvt_VhfVhf,ieee,f8,Q6_V_vcvt_VhfVhf,"Vd32.f8=vcvt(Vu32.hf,Vv32.hf)",79,__HVX_ARCH__ >= 79,f8,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,"v0.f8 = vcvt(v0.hf,v1.hf)","v0.f8 = vcvt(v0.hf,v1.hf)"
269,ieee.Q6_Whf_vcvt_V,ieee,f8,Q6_Whf_vcvt_V,Vdd32.hf=vcvt(Vu32.f8),79,__HVX_ARCH__ >= 79,hf,W,f8//,f8_a/none/none,128/0/0,256,4096,,,v1:0.hf = vcvt(v0.f8),v1:0.hf = vcvt(v0.f8)
270,ieee.Q6_V_vfmax_VV,ieee,f8,Q6_V_vfmax_VV,"Vd32.f8=vfmax(Vu32.f8,Vv32.f8)",79,__HVX_ARCH__ >= 79,f8,V,f8/f8/,f8_a/f8_b/none,128/128/0,128,4096,,,"v0.f8 = vfmax(v0.f8,v1.f8)","v0.f8 = vfmax(v0.f8,v1.f8)"
271,ieee.Q6_V_vfmin_VV,ieee,f8,Q6_V_vfmin_VV,"Vd32.f8=vfmin(Vu32.f8,Vv32.f8)",79,__HVX_ARCH__ >= 79,f8,V,f8/f8/,f8_a/f8_b/none,128/128/0,128,4096,,,"v0.f8 = vfmin(v0.f8,v1.f8)","v0.f8 = vfmin(v0.f8,v1.f8)"
272,ieee.Q6_V_vfneg_V,ieee,f8,Q6_V_vfneg_V,Vd32.f8=vfneg(Vu32.f8),79,__HVX_ARCH__ >= 79,f8,V,f8//,f8_a/none/none,128/0/0,128,4096,,,v0.f8 = vfneg(v0.f8),v0.f8 = vfneg(v0.f8)
273,Q6_V_vmerge_VVw,insn,qf_ext,Q6_V_vmerge_VVw,"Vd32=vmerge(Vu32.x,Vv32.w)",79,__HVX_ARCH__ >= 79,,V,x/w/,int_a/int_b/none,128/128/0,128,4096,,,"v0 = vmerge(v0.x,v1.w)","v0 = vmerge(v0.x,v1.w)"
274,ieee.Q6_Whf_vmpy_VV,ieee,f8,Q6_Whf_vmpy_VV,"Vdd32.hf=vmpy(Vu32.f8,Vv32.f8)",79,__HVX_ARCH__ >= 79,hf,W,f8/f8/,f8_a/f8_b/none,128/128/0,256,4096,,,"v1:0.hf = vmpy(v0.f8,v1.f8)","v1:0.hf = vmpy(v0.f8,v1.f8)"
275,ieee.Q6_Whf_vmpyacc_WhfVV,ieee,f8,Q6_Whf_vmpyacc_WhfVV,"Vxx32.hf+=vmpy(Vu32.f8,Vv32.f8)",79,__HVX_ARCH__ >= 79,hf,W,f8/f8/hf,f8_a/f8_b/hf_c,128/128/256,256,2048,,,"v1:0.hf += vmpy(v2.f8,v3.f8)","v1:0.hf += vmpy(v2.f8,v3.f8)"
276,Q6_Vqf16_vmpy_VhfRhf,insn,qf_arith,Q6_Vqf16_vmpy_VhfRhf,"Vd32.qf16=vmpy(Vu32.hf,Rt32.hf)",79,__HVX_ARCH__ >= 79,qf16,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,"v0.qf16 = vmpy(v0.hf,r0.hf)","v0.qf16 = vmpy(v0.hf,r0.hf)"
277,Q6_Vqf16_vmpy_Vqf16Rhf,insn,qf_arith,Q6_Vqf16_vmpy_Vqf16Rhf,"Vd32.qf16=vmpy(Vu32.qf16,Rt32.hf)",79,__HVX_ARCH__ >= 79,qf16,V,qf16/hf/,qf16_a/hf_b/none,128/128/0,128,4096,,,"v0.qf16 = vmpy(v0.qf16,r0.hf)","v0.qf16 = vmpy(v0.qf16,r0.hf)"
